features,scaler,pca,evr,method,k,silhouette,calinski,davies_bouldin,bic,min_size
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,pca2,0.7329728302196978,KMeans,2,0.3442573577649921,118.98969996572878,1.0795326146207331,,85
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-spherical,2,0.34423579647572344,21.496917864950383,3.2605230384709194,2286.406088500044,61
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.9999999999999999,GMM-spherical,2,0.3442357964756644,21.496917864950372,3.2605230384709203,2286.406088500044,61
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.6954691152681021,KMeans,3,0.34416415695962665,169.4967099197341,0.9219510534287924,,70
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.7716494167042811,GMM-full,4,0.34412467429219296,160.98780559866972,0.9358085598293504,1711.7231563873493,26
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",robust,pca3,0.8433689662552115,Agg-complete,2,0.34411152278015733,72.34075867280087,1.331955543341845,,36
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8521391946163592,GMM-spherical,2,0.3440753065917211,26.558998079276343,2.91412598204649,2385.2275414177493,63
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.7116738368433251,KMeans,3,0.34406851543568306,175.24788322113673,0.9294716598451572,,78
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,GMM-tied,3,0.34402770799842575,172.57816250145567,0.9144525132354352,1626.317332711253,81
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.7457236015921551,Agg-ward,3,0.3440209206234048,157.6112420112686,0.9613077911210688,,48
"skor_kematangan_digital,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca2,0.7859592837490429,GMM-full,3,0.3440180535843826,93.18621005250287,1.2245798434519777,1576.6368447063985,35
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,none,,KMeans,6,0.34395547796264275,196.69010872350836,0.8231432063153664,,27
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-diag,4,0.3439424616410247,185.72132682325315,0.887273658333499,1629.4353762779124,43
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,pca2,0.772691854619528,GMM-diag,6,0.3438853283967861,192.64875368463836,0.8756170863131577,1747.4435400226682,30
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.7116738368433251,GMM-diag,3,0.3438558289309861,165.48552854450256,0.9226126438951328,1357.9407313930403,75
"rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it",standard,none,,KMeans,4,0.34378078255770406,148.84132697518913,0.9572298765884665,,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca2,0.5909629076790794,KMeans,3,0.3437537712048211,150.7467444471109,0.9359161910917736,,81
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca2,0.684820725339331,GMM-full,3,0.34374651581498344,179.70289302263333,0.9156495724975747,1663.4145345053078,74
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca2,0.5859479254932549,KMeans,5,0.34366986903396934,175.9499211686639,0.8978761832597686,,45
"efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,Agg-ward,3,0.3436431185808093,136.52298339877822,0.9581574292374185,,27
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca2,0.7658047833010033,GMM-spherical,4,0.3436118142116211,184.82597709918207,0.8919565324868802,1348.839784585608,29
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca2,0.6625553343151093,Agg-ward,4,0.34359471027146976,186.05742734835624,0.9182498515811557,,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.7116738368433251,GMM-full,3,0.34357819524226196,168.5029360223749,0.9135079683272438,1375.1195666002411,81
"skor_kematangan_digital,beban_pasien_per_staf",standard,none,,GMM-diag,2,0.3433784969205932,146.42544785061892,1.1921975349078668,1582.0476216256777,111
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca2,0.8181200353000718,KMeans,3,0.34334021297003575,182.83253605310367,1.0016986220225164,,23
"skor_kematangan_digital,beban_pasien_per_staf",robust,none,,GMM-diag,6,0.3432678933141743,191.29097980935111,0.8687830978852901,1305.673617097071,27
"skor_kematangan_digital,beban_pasien_per_staf",robust,none,,Agg-complete,2,0.3432478541972777,142.41112584846513,1.196620679248388,,103
"skor_kematangan_digital,beban_pasien_per_staf",standard,none,,GMM-diag,6,0.34321038111255336,190.8953274576428,0.8718539644698144,1679.1682805953426,27
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,GMM-diag,3,0.343182147062281,168.75095474758163,0.9117812602259789,1641.726553550437,76
"rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",standard,none,,KMeans,4,0.34306408458772386,181.8140035003493,0.9094543736056044,,25
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca2,0.7658047833010033,Agg-ward,4,0.3430587308161579,172.99799651004204,0.9092946463179956,,35
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca2,0.7658047833010033,GMM-tied,2,0.34285483637550584,160.314081195724,1.0895520335146873,1343.7000111231353,102
"skor_kematangan_digital,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,none,,GMM-diag,3,0.3428182388329953,61.976061077055704,1.439178179490274,1784.6374056998566,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,none,,KMeans,5,0.3426836518548003,173.49810140562505,0.898866818832748,,38
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca2,0.7738629675777537,GMM-tied,3,0.34267930986331446,174.2762125003188,0.9387977044816241,1392.9750655314172,85
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.693702763238402,KMeans,3,0.3425187957936799,178.14884666057154,0.9173260381650566,,74
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.6034358500228629,GMM-tied,3,0.34249454027897297,172.55491637543102,0.9501572893850941,1394.6128680782915,88
"skor_kematangan_digital,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,none,,GMM-full,3,0.342368428261282,63.91775608902288,1.4606663351407592,1824.7021611106406,24
"skor_kematangan_digital,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,pca3,1.0,GMM-full,3,0.34236842826109887,63.91775608902288,1.4606663351407587,1824.7021610971008,24
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca2,0.7107806325474962,KMeans,3,0.3422619488561979,137.53593868078875,0.9650365285846529,,58
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,none,,GMM-tied,3,0.3422576978870153,171.9797178705165,0.9243337616651014,1341.0013216827688,80
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,KMeans,5,0.3422309549139139,172.38687572250188,0.8820831073132831,,45
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca2,0.7738629675777537,GMM-spherical,2,0.34221997335963894,161.25139438347128,1.0981870272065675,1371.7231864160708,102
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.7716494167042811,GMM-spherical,5,0.34221354998154807,168.31111497517685,0.8425741034434819,1697.757199956123,23
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca2,0.7738629675777537,KMeans,2,0.3421821750470955,167.66005340678615,1.1150590062260186,,120
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.7116738368433251,GMM-spherical,3,0.3421584379003107,169.82824986751407,0.9292141109774062,1344.1588715326025,62
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,KMeans,4,0.34212484820717404,168.83724811000891,0.9256727588812481,,43
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.7116738368433251,KMeans,6,0.34211076596955825,177.93624572861214,0.8332264365064326,,29
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.6954691152681021,Agg-complete,2,0.3420352355729343,126.53226959479726,1.219881977372231,,91
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.6139192760594188,KMeans,4,0.3420285203392504,166.8523489002086,0.8919477214797097,,25
"beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,1.0,GMM-full,3,0.34202584758131366,45.13239239427734,2.358699111236629,2220.1035346170634,24
"beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-full,3,0.34202584758131366,45.13239239427734,2.358699111236629,2220.1035346170634,24
"skor_kematangan_digital,beban_pasien_per_staf",standard,none,,Agg-complete,3,0.3419186493724137,174.59319491990013,0.945264476881536,,60
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-spherical,4,0.3418722639032303,184.2634464440973,0.8628245700522802,1250.796467347441,41
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,KMeans,6,0.3418418877778354,189.87415651696668,0.8967030055382569,,32
"skor_kematangan_digital,beban_pasien_per_staf",standard,none,,GMM-full,4,0.3418210232083951,170.2428893077459,0.9236852786702908,1652.0125439005542,42
"beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,none,,Agg-ward,4,0.34178876217992155,204.7747181444051,0.9483895749719028,,25
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-diag,5,0.34167756978412855,188.76744748966996,0.9214067242073909,1653.1282300996463,32
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,none,,GMM-diag,3,0.3416038821970339,77.13462885808347,2.053630504672964,1527.9796947595544,31
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca2,0.7658047833010033,GMM-full,5,0.3415637652520999,157.14658590064178,0.8955321658490527,1400.955603463963,40
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,none,,GMM-spherical,3,0.3415487460301726,171.2386066513577,0.9140550310421894,1341.6306189134436,80
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca2,0.6914405609581078,GMM-tied,4,0.341518203122711,174.8061281448552,0.9141710773849376,1655.1039304997346,54
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,pca2,0.6197311082238837,KMeans,2,0.34146816776706734,151.16211784426523,1.1381951838731175,,125
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca2,0.7738629675777537,KMeans,4,0.3414547557252741,175.56602961620322,0.9608381213990117,,46
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,KMeans,4,0.3413495608918164,192.18793153944515,0.9150250476287484,,52
"skor_kematangan_digital,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.8119003062332357,Agg-ward,4,0.3412375059108085,165.42145709928047,0.8786153988080803,,24
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,Agg-complete,2,0.34114168615347895,88.67152880909642,0.8846734014162254,,35
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca2,0.7542157773687546,GMM-spherical,3,0.3410236305110331,151.88904724402585,0.9875876746909059,1659.0935377357139,35
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca2,0.6009453150327642,KMeans,6,0.340964338909777,152.96364952646093,0.857798558127278,,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,pca2,0.7727556533143665,KMeans,6,0.34079434129659175,175.15870956207178,0.8872735899523955,,30
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.6954691152681021,KMeans,4,0.34078765693600727,165.62111752094197,0.9232945199657345,,48
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca2,0.7706101198644884,Agg-ward,3,0.34046901817981984,167.92157492632177,0.9064014683827831,,23
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,none,,GMM-diag,2,0.34046758568677976,144.45796825779476,1.1812156129600526,1582.9466486592826,107
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca2,0.7738629675777537,GMM-diag,2,0.34046516228171514,164.31027059258614,1.1077479569553366,1381.9667251722324,113
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-tied,5,0.3403415447593124,182.54638011646307,0.866282523924999,1265.487631980545,31
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,pca2,0.772691854619528,GMM-full,4,0.3403100667901352,158.4797454662203,0.976758880605743,1718.8758438470986,48
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,none,,KMeans,6,0.3402929816927145,199.76237127942866,0.8825121704786029,,24
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca2,0.806526034865102,Agg-ward,4,0.3402549464308804,170.95350490974627,0.9549359687294738,,26
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-spherical,4,0.34014713864918417,183.488430650256,0.8724980595572673,1607.347058803232,40
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.6139192760594188,GMM-diag,3,0.339970562616857,154.36397905816034,1.0023135228031907,1707.3437365765687,30
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca2,0.6914405609581078,KMeans,5,0.33989715137672183,178.4056869878212,0.8812951021123918,,46
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit",robust,none,,GMM-diag,4,0.33981656648136854,176.5136466130991,0.9839987256572206,1329.135299008126,40
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,none,,GMM-diag,3,0.3397727479513907,53.099407673812,1.5287232135454405,2388.178807610261,24
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca2,0.6182618756285487,GMM-diag,3,0.3397292085889706,46.78153412125491,2.8758665552398166,1659.9157463004417,24
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.693702763238402,GMM-tied,3,0.3396880331764993,173.8599692127677,0.9229286004489251,1284.874446064612,64
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,pca2,0.6926046034879954,KMeans,3,0.3396563769559776,163.01932738397497,0.9559813061280993,,75
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca2,0.6182618756285487,GMM-full,3,0.33960944623239187,41.452282187041845,2.7112370259475953,1671.3768514333988,25
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.6139192760594188,GMM-spherical,3,0.3396030532449803,150.87803725752897,1.008636437765788,1695.0115119994948,25
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,pca2,0.7727556533143665,KMeans,3,0.33956696233566275,171.9678466299272,0.9535969307609884,,85
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca2,0.806526034865102,Agg-ward,5,0.33953846744064103,171.94104637652302,0.862636977202319,,26
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,none,,GMM-diag,2,0.33949353735546256,72.13368842892653,1.4383477250599594,2284.999597901082,44
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca2,0.6843060016709279,KMeans,3,0.3394525293716317,171.9722426212244,0.9438708161817724,,85
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,none,,KMeans,2,0.33942899349031225,137.17864672388575,1.1433354183210653,,124
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.5402493365688912,KMeans,4,0.33928204122162825,156.55998508000602,0.9359535165101924,,47
